Date,Loop,GPS_x,GPS_y,Latitude,Longitude,Location,Zebra species,Filename,Pin Number,Grass species,Green leaf,Brown leaf,Green stem,Brown stem,Seed,Max height,Forb species,Green forb,Brown forb,Forb height,Notes,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,5,Cp,,,,1,,2,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,6,Cp,,2,,1,,15,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,7,Cp,1,1,,,,4,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,8,,,,,,,,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,9,,,,,,,,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,10,Cp,,1,,,,2,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,11,Cp,,1,,1,,3,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,12,,,,,,,,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,13,Cp,,1,,1,,6,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,14,Cp,,1,,,,3,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,15,Cp,,,,2,,12,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,16,Cp,,1,,,,7,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,17,Cp,,1,,3,,19,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,18,Cp,1,,,3,1,20,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,19,,,,,,,,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,20,,,,,,,,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,21,,,,,,,,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,22,,,,,,,,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,23,Cp,,,,,1,4,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,24,Cp,,,,,1,2,,,,,,
6/14/21,Loop 1,259721,50426,0.453190803,36.84198908,Soingash Dam Area,,DSCN3252,24,Pm,1,2,,,3,65,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,DSCN3243,1,Cynodon plectostachyus,1,2,,,,7,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,2,Tetrapogon cenchriformis,1,,1,,1,9,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,3,,1,,,1,,4,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,4,,,,,,,,Schkuhria pinnata,1,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,5,,,,,,,,Alternanthera pungens,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,6,,,,,,,,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,7,,,,,,,,Phyllanthus maderaspatensis,1,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,8,,,,,,,,Phyllanthus maderaspatensis,1,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,9,Cynodon plectostachyus,1,,,,,10,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,10,,,,,,,,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,11,Cynodon nlemfuensis,1,,1,,,11,Cyathula cylindrica,1,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,12,Cynodon nlemfuensis,3,,,,,13,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,13,Cynodon nlemfuensis,1,,,,1,15,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,14,,,,,,,,Melhania velutina,1,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,15,,,,,,,,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,16,Cynodon nlemfuensis/Cyperus,2,5,1,1,,13,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,17,Cynodon nlemfuensis,2,,1,,,6,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,18,Cynodon nlemfuensis,2,1,,,,7,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,19,Cynodon nlemfuensis,5,2,,,1,21,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,20,Cynodon nlemfuensis,2,,,,,8,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,21,,,,,,,,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,22,Cynodon plectostachyus,1,,1,,,11,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,23,,,,,,,,,,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,24,,,,,,,,Schkuhria pinnata,1,,,,
6/14/21,2,260980,55536,0.49939338,36.85328136,,,3243,25,Cenchrus ciliaris,1,,,,1,7,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,1,Cynodon nlemfuensis,1,3,,,,11,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,2,Cynodon nlemfuensis,1,2,,1,,11,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,3,Cynodon nlemfuensis,4,,,,,6,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,4,Cynodon nlemfuensis,2,3,,,,13,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,5,Pennisetum stramineum,,5,,2,,27,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,6,Cyperus rubicundus,,2,,,1,7,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,7,Cynodon nlemfuensis,,3,1,,,7,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,8,Cynodon nlemfuensis,1,1,,,,17,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,9,Cynodon plectostachyus,1,1,,3,,9,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,10,,,,,,,,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,11,Cynodon plectostachyus,2,2,,2,,4,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,12,Cynodon nlemfuensis,2,1,,,,8,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,13,Cynodon plectostachyus,,,,1,,,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,14,Cynodon nlemfuensis,1,,,,,5,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,15,Cynodon plectostachyus,2,1,1,,,,6,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,16,Cynodon plectostachyus,,1,,,,5,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,17,,,,,,,,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,18,,,,,,,,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,19,,,,,,,,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,20,Microchloa kunthii/Cynodon plectostachyus,,2,,,,5,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,21,Cynodon nlemfuensis,2,1,,,,11,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,22,Cynodon nlemfuensis,1,4,,2,,12,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,23,Microchloa kunthii,,4,,,,4,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,24,,,,,,,,,,,,,
6/14/21,2,260370,55564,0.499644711,36.84780302,,,3244,25,Cynodon nlemfuensis,2,5,,1,,15,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,1,Cynodon plectostachyus,2,1,,,,4,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,2,Cynodon plectostachyus,,2,,1,,6,Indigofera erecta,1,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,3,Cynodon nlemfuensis,4,1,,,1,22,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,4,Cynodon nlemfuensis,,1,,1,,11,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,5,Cynodon nlemfuensis/Microchloa kunthii,1,1,,,,12,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,6,,,,,,,,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,7,Cynodon nlemfuensis,1,4,,,,9,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,8,Cynodon nlemfuensis,,1,,,,8,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,9,Cynodon nlemfuensis,,2,,,,11,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,10,Cynodon nlemfuensis,,2,,,,14,Cyathula cylindrica,1,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,11,Cynodon nlemfuensis,2,1,,,,7,Commelina benghalensis,1,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,12,Cynodon nlemfuensis,1,1,,1,,11,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,13,Cynodon nlemfuensis,2,1,,,,4,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,14,,,,,,,,Gutenbergia cordifolia,1,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,15,,,,,,,,Gutenbergia cordifolia,1,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,16,,,,,,,,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,17,,,,,,,,Melhania ovata,1,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,18,,,,,,,,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,19,Cyperus ,,1,,,,2,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,20,Cynodon nlemfuensis,1,3,,,,6,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,21,Microchloa kunthii,1,,,,,5,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,22,,,,,,,,Ocimum filamentosum,1,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,23,Cynodon nlemfuensis,2,,,,,7,,,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,24,,,,,,,,Indigofera volkensii,1,,,,
6/14/21,2,261736,51775,0.465392518,36.86008151,,,3245,25,Cynodon nlemfuensis,1,1,,1,,17,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,1,,,,,,,,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,2,Cynodon nlemfuensis,3,2,,,,6,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,3,Cynodon nlemfuensis,,1,1,1,,4,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,4,,,,,,,,Tribulus terrestris,1,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,5,,,,,,,,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,6,Cynodon nlemfuensis,1,1,,,,4,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,7,Cynodon nlemfuensis,,1,,1,,3,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,8,Cynodon plectostachyus,,1,,1,,3,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,9,Cynodon plectostachyus,,1,,,,2,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,10,Cynodon plectostachyus,1,,,,,4,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,11,Cynodon plectostachyus,1,1,,,,5,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,12,Cynodon plectostachyus,1,1,1,,,7,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,13,Cynodon nlemfuensis,,1,1,,,3,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,14,Cynodon nlemfuensis,1,1,,,,10,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,15,Cynodon nlemfuensis,1,,,,,6,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,16,Cynodon plectostachyus,1,1,,1,,8,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,17,Cynodon plectostachyus,1,,1,,,4,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,18,Cynodon plectostachyus,,1,,,,3,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,19,Cynodon nlemfuensis,3,2,,,,8,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,20,Cynodon plectostachyus,,1,,1,,5,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,21,Cynodon nlemfuensis,2,,,,,6,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,22,,,,,,,,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,23,Cynodon plectostachyus,,4,,1,,9,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,24,Cynodon nlemfuensis,,1,,1,,5,,,,,,
6/14/21,2,260360,55721,0.501064102,36.84771275,,,3246,25,Cynodon nlemfuensis,1,3,,,,4,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,1,Cenchrus ciliaris,2,2,,,,17,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,2,,,,,,,,,1,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,3,,,,,,,,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,4,Pennisetum stramineum,2,4,3,,,30,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,5,Pennisetum stramineum,4,5,,2,,28,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,6,Pennisetum stramineum,2,2,1,,,24,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,7,Pennisetum stramineum,5,2,1,,,26,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,8,Pennisetum stramineum,1,,1,,,36,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,9,Themeda triandra,2,5,,1,,17,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,10,Microchloa kunthii,,1,,,,2,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,11,Digitaria milanjiana,2,4,,,,9,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,12,Digitaria milanjiana,2,2,,,,6,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,13,,,,,,,,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,14,Cyperus teneristolon,,2,,,1,3,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,15,Digitaria milanjiana,1,2,,2,,7,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,16,Pennisetum stramineum,2,3,1,,1,44,Hibiscus flavifolius,1,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,17,Pennisetum stramineum,2,2,,,,,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,18,,,,,,,,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,19,Pennisetum stramineum,,1,,2,,10,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,20,Pennisetum stramineum,4,5,,1,,36,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,21,Chloris roxburghiana,6,4,,1,1,44,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,22,Cenchrus ciliaris,2,4,,,,4,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,23,,,,,,,,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,24,Sporobolus africana,2,,,,1,11,,,,,,
6/17/21,1,260717,51529,0.463165633,36.85093083,,PZ,7100,25,,,,,,,,Solanum incanum,1,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,1,Cynodon plectostachyus,1,,,,,5,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,2,,,,,,,,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,3,Cyperus teneristolon,,1,,1,1,4,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,4,Cynodon plectostachyus,1,,,1,,5,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,5,Cynodon plectostachyus,,1,,,,3,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,6,Cynodon plectostachyus,,3,,,,4,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,7,Cynodon plectostachyus,3,,,,,5,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,8,Cynodon plectostachyus,,1,,,,3,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,9,Microchloa kunthii,,4,,,,6,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,10,Cynodon plectostachyus,,1,,,,3,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,11,Cynodon plectostachyus,1,3,,1,,7,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,12,,,,,,,,Melhania ovata,1,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,13,Cynodon plectostachyus,2,1,,,,4,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,14,Cynodon plectostachyus,,1,1,,,3,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,15,Cynodon plectostachyus,,2,,,,2,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,16,Cynodon plectostachyus,1,1,,1,,3,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,17,,,,,,,,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,18,,,,,,,,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,19,Cynodon plectostachyus,,,,1,,2,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,20,Cynodon plectostachyus,,1,,,,2,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,21,Cyperus teneristolon,,1,,,,3,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,22,,,,,,,,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,23,,,,,,,,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,24,Cynodon plectostachyus,,1,,,,2,,,,,,
6/17/21,1,259886,53284,0.479030072,36.84346298,,GZ/PZ,7101,25,Cynodon plectostachyus,,1,,,,5,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,1,,,,,,,,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,2,Cenchrus ciliaris,,1,,1,,6,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,3,Cynodon plectostachyus,3,,1,1,,8,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,4,Cynodon plectostachyus,1,,,,,4,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,5,,,,,,,,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,6,Digitaria milanjiana,,1,,,1,7,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,7,Cyperus rubicundus,,1,,,,2,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,8,Digitaria milanjiana,2,,,,,5,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,9,Cynodon plectostachyus,1,2,,,,7,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,10,Cynodon plectostachyus,,1,,1,,9,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,11,Cynodon plectostachyus,2,1,1,,,5,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,12,Cynodon plectostachyus,,2,,,1,16,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,13,Cynodon plectostachyus,,1,,1,,5,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,14,Cynodon plectostachyus,1,,,1,,5,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,15,Cynodon plectostachyus,1,2,,1,,6,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,16,Cynodon plectostachyus,2,3,,,,17,Barleria spinisepela,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,17,,,,,,,,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,18,,,,,,,,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,19,,,,,,,,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,20,,,,,,,,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,21,Tragus berteronianus,2,,,,,2,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,22,,,,,,,,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,23,Cyperus rubicundus,2,,,,,10,,,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,24,Digitaria milanjiana,2,1,,,,6,,1,,,,
6/17/21,1,260171,53538,0.481327274,36.84602175,,GZ,7102,25,,,,,,,,Barleria spinisepela,1,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,1,Cynodon nlemfuensis,2,,1,2,1,23,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,2,,,,,,,,Melhania ovata,1,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,3,,,,,,,,Solanum incanum,1,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,4,Cynodon nlemfuensis,2,4,,1,,14,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,5,Cynodon plectostachyus,,,1,1,,12,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,6,,,,,,,,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,7,Cynodon nlemfuensis,3,5,2,,,27,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,8,Cynodon nlemfuensis,1,2,,1,,9,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,9,Cynodon nlemfuensis,1,4,1,,,14,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,10,Cynodon nlemfuensis,2,6,1,1,,34,Hibiscus,1,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,11,Cynodon nlemfuensis,1,1,,1,,11,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,12,Cynodon nlemfuensis,1,,1,,,10,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,13,Cynodon nlemfuensis,3,8,,8,,35,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,14,Cynodon nlemfuensis,1,1,,2,,36,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,15,Cynodon nlemfuensis/Microchloa kunthii,1,4,,1,,10,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,16,Eragrostis tenuifolia,1,4,2,,,12,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,17,Cynodon nlemfuensis,1,,,2,1,20,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,18,Cynodon nlemfuensis,2,,,,,4,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,19,Cynodon nlemfuensis,1,3,,1,,22,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,20,Cynodon nlemfuensis,,1,1,,,8,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,21,Cyperus rubicundus,1,,,,,4,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,22,Cynodon plectostachyus/Microchloa kunthii,,3,,1,,11,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,23,Cynodon plectostachyus,,,,2,,31,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,24,Cynodon nlemfuensis,1,4,,3,,31,,,,,,
6/17/21,2,261493,54066,0.486104689,36.85789276,,GZ/PZ/Cattle,7095,25,Cynodon nlemfuensis,1,,,2,,7,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,1,Cynodon nlemfuensis,1,1,,1,,15,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,2,,,,,,,,Barleria spinisepela,1,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,3,Cynodon nlemfuensis,2,1,,,,15,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,4,,,,,,,,,,,,,
